week,y_percent
12,1.8894593216079034
12,1.9312542779330957
12,3.057704392018668
12,2.83308742841995
12,2.441913942837341
12,1.8411326011542934
12,1.9566126931214005
12,3.5347411282735863
12,1.423259148520271
12,2.975251871159885
12,1.5026604948830964
12,1.5382033460443214
12,1.8167750357968482
12,2.2866889469460414
12,2.96348383480057
12,4.02784413898782
12,1.7392452316974238
12,1.9590419715546858
12,1.6364331046845373
12,2.4158193846945397
12,1.4675086119038325
12,1.5791063233643738
12,3.04512054421208
12,2.5616047367059784
12,2.905547358945885
12,1.8259306843577054
12,2.812358609646205
12,3.1630683435570157
12,1.4130071397713837
12,1.4222248902494288
12,3.095259058205307
12,1.891172284939844
12,1.6138613390707972
12,2.984047079182922
12,2.6141253074463626
12,3.749603090237206
12,2.651194987879644
12,1.9594202924327404
12,1.9428163880836244
12,3.0604327832353455
12,2.5181079757642837
12,2.1396817542976962
12,2.5734170050410117
12,1.9027600994262321
12,3.2889483415383856
12,2.103176820307128
12,3.0844159388180157
12,3.4129948743227088
12,1.6123112271370572
12,1.0112947644759898
12,2.9196482798029946
12,1.394580255410046
12,1.5783551559446574
12,2.6290272814462834
12,2.3144667207168297
13,2.8999021935548095
13,3.5593541828924025
13,3.8508328384365473
13,2.779049793727112
13,3.066900333281995
13,2.4239779528749397
13,3.1516135233851204
13,3.2465750669715834
13,4.339913049746359
13,2.595527393533294
13,2.0999775142959636
13,4.043063890690451
13,3.303542200220223
13,2.2442600155310135
13,2.9367004258145726
13,3.4201852819945278
13,3.4604228958716217
13,4.066773029874
13,2.3968783883812925
13,2.4187704074211833
13,2.4675306143666695
13,3.992861401410655
13,2.5127241090210615
13,3.9819437322450772
13,3.621431974562815
13,1.9806901748458374
13,3.0750658460387954
13,4.108989780303558
13,2.4051865345529557
13,2.2705994506637364
13,2.454601378909841
13,2.4903386982616613
13,2.427685385056761
13,3.3840504695914175
13,2.9823026201602816
13,1.7747975062795813
13,3.9258404464232965
13,1.088743881148826
13,3.522502377831713
13,1.7996032387720007
13,3.378682140065035
13,2.919031663766079
13,1.31464736540834
13,1.9559436423575614
13,2.461108122928338
13,1.8384506421275526
13,2.8304301683978204
13,2.764213190403354
13,4.555451660539479
13,2.667730901026773
13,2.6539676616639944
13,3.358882330778255
13,3.1311230879623118
13,1.2854142432546456
13,3.5137127040139475
14,4.91276490649817
14,3.5679258950276997
14,3.4943745624145666
14,4.732909684222827
14,3.3684459155329636
14,4.715998160913847
14,3.9282820694098226
14,4.238355439346585
14,4.625880892861125
14,5.052953951586277
14,4.827199287258985
14,3.9006162898205634
14,4.40741775727419
14,2.180276339350491
14,3.012530108508201
14,3.262316778721062
14,4.776247139786824
14,3.828399859389168
14,3.9891706517477363
14,4.1606167122061155
14,4.3319715878540705
14,5.394354615122824
14,3.8140929536593142
14,3.1045565048600583
14,3.1079544234454493
14,2.928750302813056
14,2.8001900414543606
14,4.752572550302241
14,4.278081439769931
14,3.2041991909122625
14,3.0648890614516775
14,4.257112101604281
14,3.94274309967125
14,3.8207603612504846
14,3.6575693346178695
14,3.453607215152105
14,5.103970980287054
14,2.692540926355675
14,4.47516970049978
14,4.526458232355603
14,3.611742139228989
14,2.162617430149128
14,4.328382746249294
14,4.298923463638134
14,4.700414592670335
14,3.5488030861366413
14,3.3250295780953762
14,3.0599611040678663
14,2.2570139313591824
14,5.167862884047867
14,3.4912485347903686
14,4.315672505955952
14,2.9533859953287127
14,2.9199095056266238
14,4.148487401800913
15,3.6136487748022073
15,4.480102045302267
15,4.27818776630092
15,4.3339686173076535
15,4.185920093363478
15,3.8587729771983343
15,4.864061246713684
15,4.803778682767774
15,4.521023995768983
15,5.013464941546358
15,3.672150477591231
15,4.829592454009769
15,3.71983056819117
15,5.512599998225974
15,3.479226782109591
15,2.429673364221604
15,3.59893724881743
15,4.365312524993342
15,4.295085553525445
15,4.203867728129722
15,3.7148191581117946
15,4.482694613347041
15,3.369910907221616
15,4.47759562069939
15,3.616556311247126
15,4.959182104415271
15,4.54414401418846
15,3.9648914263175437
15,3.8919934598732073
15,5.171725943019186
15,3.5898854677630188
15,3.433998822709074
15,2.8775573400254864
15,3.9257510062970487
15,3.202553988627159
15,4.71693424719387
15,4.132184136018445
15,5.082206613819369
15,4.064992291835998
15,4.047318537893261
15,4.60063123162695
15,3.2169300947875605
15,3.3490056268300603
15,3.3900149454532906
15,4.637532889457328
15,5.042289456178775
15,4.180675417345214
15,3.8540854339209796
15,4.621927095700971
15,4.818349740332376
15,2.606597940593647
15,3.812309723926928
15,4.127380921611723
15,4.2059424960398095
15,4.805856104281989
16,6.344048136179565
16,4.805515291630611
16,4.8393198506398525
16,5.55240258188094
16,4.561379542165826
16,3.9254814794339423
16,4.201163258816315
16,4.7406380438333375
16,4.242374612862376
16,5.069598272449199
16,5.176589278915559
16,5.952472302042535
16,4.004141134697777
16,4.444392913541639
16,5.36139899849515
16,4.165712778454358
16,5.750250173560919
16,5.223981775008563
16,3.676864964051535
16,5.660247222620439
16,4.46810035239809
16,4.456241268410085
16,5.387553878282004
16,4.990529033129311
16,5.472903544735075
16,4.995546003381717
16,4.050690788750989
16,4.368971988688305
16,5.328865830764973
16,5.102884956375373
16,5.705043167922687
16,4.202189352561284
16,4.453494109851735
16,5.197623850288437
16,4.316001845909252
16,4.489736690476027
16,5.257772845163688
16,4.882989604310047
16,4.818785149264969
16,4.3667324072729965
16,3.764500771766725
16,4.928571289698586
16,4.735788740711267
16,5.889444725296609
16,3.9404999377591596
16,4.142179060681447
16,4.134169547007192
16,4.8855947271001385
16,5.3711935842246525
16,6.0518212080200335
16,6.305032093987402
16,5.0863364658245604
16,5.08098055745217
16,5.011559429829576
16,5.703329421249139
17,6.678826067920724
17,5.479086281449318
17,4.691792612662473
17,4.94491118988241
17,5.554317224598021
17,6.543693878864583
17,5.10024250391987
17,5.819677279665709
17,5.058675583173593
17,5.422168265440934
17,6.187878965058025
17,4.482307443926327
17,5.475032886332524
17,6.356534244886353
17,5.634951037991985
17,4.406245084773963
17,4.298685330382506
17,5.234532288547827
17,5.9524275108261895
17,5.8944235422764235
17,4.865673201643617
17,6.272560793767519
17,7.001352369426092
17,6.740360151411568
17,4.167058672128917
17,5.024912898330797
17,3.3541073038999754
17,4.839309922608216
17,5.198613494767154
17,5.852562671972221
17,5.5081476867953
17,4.429464404520727
17,5.290073619345137
17,5.398136762307124
17,4.596849732049219
17,5.990885342581046
17,5.77072891469188
17,5.446709536950928
17,5.5859591378586
17,4.816554930235352
17,4.551055650302873
17,4.051191009804904
17,4.6178994577459385
17,4.455020868460001
17,4.930281747504801
17,4.877770570172859
17,5.248349383871689
17,4.803664445126575
17,4.657723172115885
17,5.602336063047158
17,5.345195653153379
17,5.863827133034805
17,5.917233374619366
17,4.800576830749201
17,5.327246447117009
18,5.660939931700124
18,5.776016399253102
18,6.616738467252194
18,6.148880287242154
18,6.585588248812686
18,6.0561559167095895
18,5.284176651026736
18,6.173429133789711
18,5.89042796299281
18,6.015545107163736
18,6.489738874314841
18,4.7119940698870675
18,5.593853505503649
18,5.766097116362536
18,7.419763819585389
18,6.037210081002044
18,5.469158756099856
18,5.167932109031134
18,5.373711944294311
18,4.95288765013197
18,6.371198160181375
18,6.301753280480217
18,6.238098692801493
18,5.819682909153448
18,5.570405339878146
18,5.941439284671793
18,5.783094914346729
18,6.219381583021853
18,6.0183720685048305
18,7.0620798443838435
18,6.631070751516582
18,5.261334826918059
18,6.438396172025596
18,7.921806086484979
18,6.189638352826331
18,6.083715174392747
18,6.722660707385088
18,6.040110282249268
18,5.9169066402751795
18,5.380070986170439
18,5.669422398686244
18,5.167227114144231
18,6.013643998540564
18,7.000512723318553
18,5.01580571096671
18,5.467272468704683
18,5.327486502436139
18,6.305280904308164
18,5.7301178819285905
18,5.721562021858421
18,5.665748488610879
18,6.754494785291354
18,6.457872796540698
18,5.105056125102295
18,6.1305118071868545
19,5.974441244800296
19,6.082083740818948
19,7.103623498383737
19,6.818437942421271
19,6.455283169352449
19,5.942607153910998
19,6.126750956790417
19,5.607503165587261
19,6.6043486517960615
19,6.5809822471071096
19,7.3566060551819294
19,6.259393311122284
19,6.59365646143365
19,7.136575905198456
19,6.940835621206214
19,5.939046568698493
19,7.855874380474427
19,6.851402068329581
19,6.728068244091647
19,6.478368930750731
19,6.48510788797206
19,7.262152987639396
19,7.873720787609051
19,6.712075352494103
19,7.23290982433702
19,6.128443060604291
19,7.350292833796622
19,7.196447103108845
19,6.485362106589661
19,7.731758233702726
19,5.654297448346974
19,6.7201924914785245
19,6.030928321089827
19,7.491930436802158
19,6.846574471305935
19,6.728367947668527
19,6.410010688600527
19,7.0421098344480955
19,7.21216455448526
19,6.0252519198617085
19,6.973081768095841
19,8.59252550961142
19,8.582124024005289
19,6.7439230368870176
19,6.072839188330626
19,8.669706558251377
19,5.944952611754589
19,6.732135675261597
19,4.9822040322579415
19,6.756626836333992
19,7.522833330258427
19,5.869430911136408
19,7.174307451439897
19,5.847750788882922
19,5.934627191048817
20,7.867777500786421
20,6.642037311465304
20,6.4634755433458775
20,6.688342819521999
20,8.309870996800184
20,8.075157259614492
20,8.47735557746965
20,7.980102889096756
20,6.775110277573451
20,7.462877459988305
20,6.788087664236404
20,5.961387953005331
20,8.132554500040653
20,7.997421121446755
20,6.266292588566591
20,6.593544787609669
20,6.537695950715219
20,6.8306412225600495
20,7.5843317689572265
20,7.318974804366871
20,7.609629397552115
20,7.938440298011214
20,7.149750394828435
20,7.484215339742898
20,7.2418388054641625
20,8.226716945080835
20,6.835682805320486
20,7.3742213003446215
20,8.135100553633407
20,8.752518092843943
20,5.529251566366801
20,7.693521781451416
20,7.025619969370758
20,7.010871607823364
20,7.314324481235532
20,7.122969804618406
20,7.320304966287888
20,8.142491135635307
20,7.7153347715913405
20,7.50364383323447
20,6.537724317904926
20,7.3774179956701085
20,7.859476114141569
20,7.626756166383471
20,6.871773100433068
20,5.852754242610274
20,6.931859482824982
20,7.019135225597104
20,6.094598025158739
20,6.192391085813332
20,6.5272277713314635
20,6.333654914122142
20,6.377500917324101
20,5.7388514552151095
20,6.452198170720235
21,7.460711936014933
21,7.717375576253078
21,6.4605620821157625
21,7.738456573845419
21,7.184065870138688
21,8.373492350723604
21,7.97708309475724
21,8.109461076257288
21,7.261774707762276
21,8.084970171727191
21,7.523305612447997
21,6.8837737107105115
